grid_id,row,col,sub_row,sub_col,min_lon,min_lat,max_lon,max_lat,centroid_lon,centroid_lat,public_count,private_count,facilities_count,traffic_sum,traffic_sum_imputed,enforcement_sum,score_facilities,score_traffic,score_enforcement,congestion_score_raw,congestion_score,congestion_score_100,congestion_score_100_local
g48_sr6sc9,6,3,6,9,127.12824078366991,36.787161460700354,127.13146246903308,36.7897527063549,127.12985165254803,36.7884570893828,0,0,1,0.0,5460.427419354839,228.0,2.0,0.0,0.18297086911162827,0.7276569563705427,1.657991296185681,16.579912961856813,16.579912961856813
g48_sr7sc3,6,3,7,3,127.11088238718939,36.78945070742493,127.11244115611873,36.79199477128645,127.11177621814741,36.79091094392424,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g48_sr7sc4,6,3,7,4,127.11237878625815,36.78945324952183,127.11560106604304,36.79204489508146,127.11398995235024,36.7907490781476,0,0,0,0.0,5460.427419354839,100.0,0.0,0.0,0.08025038118931065,0.02675012706310355,0.06095108066266014,0.6095108066266014,0.6095108066266014
g48_sr7sc5,6,3,7,5,127.11553880044335,36.78950336870986,127.11876098377336,36.792094934983304,127.11714991830803,36.790799157694494,0,0,1,0.0,5460.427419354839,239.0,2.0,0.0,0.19179841104245243,0.7305994703474842,1.6646959150585738,16.64695915058574,16.64695915058574
g48_sr7sc6,6,3,7,6,127.11869882243559,36.78955340401242,127.12192090929666,36.7921448909913,127.1203098920658,36.79084915335172,0,0,0,0.0,5460.427419354839,651.0,0.0,0.0,0.5224299815424123,0.17414332718080408,0.39679153511391746,3.9679153511391747,3.9679153511391747
g48_sr7sc7,6,3,7,7,127.12185885222179,36.78960335542886,127.12508084259987,36.79219476310482,127.12346987361052,36.79089906511865,0,0,0,0.0,5460.427419354839,123.0,0.0,0.0,0.09870796886285209,0.03290265628761736,0.07496982921507198,0.7496982921507197,0.7496982921507197
g48_sr7sc8,6,3,7,8,127.12501888978892,36.7896532229585,127.12824078366991,36.79224455132322,127.1266298629292,36.79094889299465,0,1,0,0.0,5460.427419354839,272.0,0.0,0.0,0.21828103683492495,0.07276034561164164,0.16578693940243558,1.6578693940243558,1.6578693940243558
g48_sr7sc9,6,3,7,9,127.12817893512394,36.789703006600746,127.13140073249377,36.79229425564583,127.12978986000861,36.790998636979026,0,0,0,0.0,5460.427419354839,177.0,0.0,0.0,0.14204317470507985,0.04734772490169328,0.10788341277290846,1.0788341277290847,1.0788341277290847
g48_sr8sc0,6,3,8,0,127.09971384152848,36.79272351862038,127.09973373496997,36.79280394115427,127.09972113500012,36.79275131487307,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g48_sr8sc3,6,3,8,3,127.11035297880301,36.79197422082901,127.11237878625815,36.79453629187162,127.11156070988378,36.79332940630351,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g48_sr8sc4,6,3,8,4,127.1123164085775,36.79199477128645,127.11553880044335,36.79458642027392,127.11392763071329,36.7932906016267,0,0,0,0.0,5460.427419354839,162.0,0.0,0.0,0.13000561752668324,0.04333520584222775,0.09874075067350943,0.9874075067350944,0.9874075067350944
g48_sr8sc5,6,3,8,5,127.11547652703662,36.79204489508146,127.11869882243559,36.79463646477532,127.117087700939,36.793340685776876,2,0,0,0.0,5460.427419354839,290.0,0.0,0.0,0.23272610544900088,0.0775753684830003,0.17675813392171444,1.7675813392171444,1.7675813392171444
g48_sr8sc6,6,3,8,6,127.11863665330382,36.792094934983304,127.12185885222179,36.794686425375204,127.12024777896575,36.79339068602969,0,0,1,14676.36559139785,14676.36559139785,92.0,2.0,1.0352277007594906,0.0738303506941658,1.0363526838178854,2.3613650835129767,23.613650835129768,23.613650835129768
g48_sr8sc7,6,3,8,7,127.12179678736601,36.7921448909913,127.12501888978892,36.79473630207288,127.12340786478042,36.793440602384486,1,0,0,14550.68817204301,14550.68817204301,1578.0,0.0,1.0211103376167152,1.266351015167322,0.762487117594679,1.7373530114125952,17.373530114125952,17.373530114125952
g48_sr8sc8,6,3,8,8,127.12495692921013,36.79219476310482,127.12817893512394,36.79478609486773,127.12656795837,36.79349043484062,0,1,0,64579.02150537634,64579.02150537634,260.0,0.0,6.640800435647718,0.20865099109220767,2.2831504755799754,5.202236552887632,52.022365528876314,52.022365528876314
g48_sr8sc9,6,3,8,9,127.12811707882314,36.79224455132322,127.13133898821374,36.7948358037591,127.12972805972146,36.79354018339746,0,0,1,0.0,5460.427419354839,546.0,2.0,0.0,0.43816708129363613,0.812722360431212,1.8518157326929405,18.518157326929405,18.518157326929405
g48_sr9sc0,6,3,9,0,127.09961321044304,36.794368747099924,127.10124112387182,36.796900337225814,127.10029315954667,36.79582031995692,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g48_sr9sc2,6,3,9,2,127.10671627976576,36.79696408910281,127.10710968220837,36.79699602296408,127.10689122992997,36.796982163845946,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g48_sr9sc3,6,3,9,3,127.11073379288528,36.79451309665288,127.1123164085775,36.79707781127731,127.11157898049468,36.795804703632825,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g48_sr9sc4,6,3,9,4,127.1122540230757,36.794536291871616,127.11547652703662,36.79712794428718,127.11386530126228,36.79583212392649,0,0,0,0.0,5460.427419354839,1.0,0.0,0.0,0.0008025038118931064,0.0002675012706310355,0.0006095108066266014,0.0060951080662660145,0.0060951080662660145
g48_sr9sc5,6,3,9,5,127.11541424582185,36.794586420273916,127.11863665330382,36.797177993388466,127.11702547576895,36.795882212680226,0,0,0,0.0,5460.427419354839,18.0,0.0,0.0,0.014445068614075915,0.004815022871358638,0.010971194519278825,0.10971194519278825,0.10971194519278825
g48_sr9sc6,6,3,9,6,127.11857447637706,36.79463646477532,127.12179678736601,36.7972279585805,127.12018565807772,36.795932217528915,0,0,1,0.0,5460.427419354839,7.0,2.0,0.0,0.005617526683251745,0.6685391755610839,1.5232894079212023,15.232894079212024,15.232894079212024
g48_sr9sc7,6,3,9,7,127.12173471472829,36.79468642537519,127.12495692921013,36.797277839862645,127.12334584817538,36.79598213847188,0,0,1,0.0,5460.427419354839,138.0,2.0,0.0,0.11074552604124868,0.7035818420137496,1.6031353235892873,16.031353235892873,16.031353235892873
g48_sr9sc8,6,3,9,8,127.12489496086248,36.79473630207287,127.12811707882314,36.797327637234254,127.12650604604903,36.796031975508484,0,1,3,16036.25,16036.25,216.0,6.0,1.1879837179261945,0.173340823368911,2.4537748470983685,5.591010027006101,55.910100270061015,55.910100270061015
g48_sr9sc9,6,3,9,9,127.12805521476655,36.794786094867725,127.13127723619195,36.79737735069466,127.1296662516855,36.79608172863808,0,0,0,0.0,5460.427419354839,273.0,0.0,0.0,0.21908354064681806,0.07302784688227269,0.16639645020906219,1.663964502090622,1.663964502090622
g49_sr0sc0,6,4,0,0,127.1317710356536,36.771961828347486,127.13499195283097,36.77455297438803,127.13338152041945,36.77325740722148,1,0,2,0.0,5460.427419354839,606.0,4.0,0.0,0.4863173100072225,1.4954391033357408,3.407409213365353,34.07409213365353,34.07409213365353
g49_sr0sc1,6,4,0,1,127.1349303668906,36.77201141229598,127.13815118761306,36.774602479052064,127.13654080342901,36.773306951529705,0,0,0,0.0,5460.427419354839,122.0,0.0,0.0,0.09790546505095898,0.03263515501698633,0.07436031840844537,0.7436031840844537,0.7436031840844537
g49_sr0sc2,6,4,0,2,127.13808970584925,36.77206091240904,127.14131043010272,36.77465189987232,127.13970009415318,36.77335641199831,0,0,0,0.0,5460.427419354839,265.0,0.0,0.0,0.2126635101516732,0.0708878367172244,0.16152036375604936,1.6152036375604937,1.6152036375604937
g49_sr0sc3,6,4,0,3,127.14124905251654,36.77211032868602,127.14446968028697,36.774701236848145,127.14285939257896,36.77340578862667,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g49_sr0sc4,6,4,0,4,127.14440840687938,36.77215966112628,127.14762893815274,36.7747504899789,127.1460186986933,36.77345508141413,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g49_sr0sc5,6,4,0,5,127.14756776892474,36.77220890972917,127.15078820368696,36.774799659263955,127.1491780124831,36.773504290360066,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g49_sr0sc6,6,4,0,6,127.15072713863957,36.77225807449406,127.15394747687661,36.77484874470268,127.15233733393539,36.77355341546382,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g49_sr0sc7,6,4,0,7,127.15388651601083,36.772307155420314,127.15710675770866,36.77489774629441,127.15549666303706,36.77360245672477,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g49_sr0sc8,6,4,0,8,127.15704590102544,36.772356152507285,127.16026604617004,36.77494666403852,127.15865599977509,36.773651414142265,0,0,0,0.0,5460.427419354839,2.0,0.0,0.0,0.0016050076237862129,0.000535002541262071,0.0012190216132532028,0.012190216132532029,0.012190216132532029
g49_sr0sc9,6,4,0,9,127.16020529367039,36.77240506575434,127.16342534224769,36.77499549793438,127.16181534413639,36.773700287715684,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g49_sr1sc0,6,4,1,0,127.13170933780295,36.774503385880855,127.1349303668906,36.77709453530299,127.13331987852712,36.77579896644621,0,0,1,0.0,5460.427419354839,1128.0,2.0,0.0,0.9052242998154241,0.9684080999384747,2.2065510221496223,22.065510221496226,22.065510221496226
g49_sr1sc1,6,4,1,1,127.13486877322859,36.77455297438803,127.13808970584925,36.777144044518295,127.1364792657193,36.775848515309406,0,0,0,0.0,5460.427419354839,311.0,0.0,0.0,0.24957868549875611,0.08319289516625204,0.18955786086087306,1.8955786086087307,1.8955786086087307
g49_sr1sc2,6,4,1,2,127.13802821637687,36.774602479052064,127.14124905251654,36.77719346988212,127.13963866062711,36.7758979803253,0,0,0,0.0,5460.427419354839,38.0,0.0,0.0,0.030495144851938046,0.010165048283979348,0.023161410651810852,0.23161410651810854,0.23161410651810854
g49_sr1sc3,6,4,1,3,127.14118766723479,36.77465189987232,127.14440840687938,36.7772428113938,127.14279806323752,36.77594736149321,0,0,0,0.0,5460.427419354839,3.0,0.0,0.0,0.002407511435679319,0.0008025038118931064,0.0018285324198798042,0.018285324198798043,0.018285324198798043
g49_sr1sc4,6,4,1,4,127.14434712578928,36.774701236848145,127.14756776892474,36.77729206905273,127.14595747353748,36.775996658812545,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g49_sr1sc5,6,4,1,5,127.1475065920273,36.7747504899789,127.15072713863957,36.77734124285824,127.14911689151391,36.77604587228264,0,0,0,0.0,5460.427419354839,2.0,0.0,0.0,0.0016050076237862129,0.000535002541262071,0.0012190216132532028,0.012190216132532029,0.012190216132532029
g49_sr1sc6,6,4,1,6,127.15066606593577,36.774799659263955,127.15388651601083,36.7773903328097,127.15227631715379,36.77609500190285,0,0,0,0.0,5460.427419354839,66.0,0.0,0.0,0.05296525158494503,0.01765508386164834,0.04022771323735569,0.40227713237355694,0.40227713237355694
g49_sr1sc7,6,4,1,7,127.15382554750164,36.77484874470268,127.15704590102544,36.777439338906504,127.1554357504441,36.77614404767257,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g49_sr1sc8,6,4,1,8,127.15698503671189,36.77489774629441,127.16020529367039,36.77748826114796,127.15859519137172,36.776193009591125,0,0,0,0.0,5460.427419354839,3.0,0.0,0.0,0.002407511435679319,0.0008025038118931064,0.0018285324198798042,0.018285324198798043,0.018285324198798043
g49_sr1sc9,6,4,1,9,127.16014453355348,36.77494666403852,127.1633646939326,36.77753709953346,127.16175463992363,36.77624188765789,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g49_sr2sc0,6,4,2,0,127.13164763221654,36.77704494223686,127.13486877322859,36.779636095040864,127.13325822890617,36.77834052449372,0,0,0,0.0,5460.427419354839,68.0,0.0,0.0,0.05457025920873124,0.01819008640291041,0.041446734850608895,0.41446734850608896,0.41446734850608896
g49_sr2sc1,6,4,2,1,127.13480717184387,36.777094535303,127.13802821637687,36.77968560880773,127.13641772029403,36.77839007791218,0,0,0,0.0,5460.427419354839,1.0,0.0,0.0,0.0008025038118931064,0.0002675012706310355,0.0006095108066266014,0.0060951080662660145,0.0060951080662660145
g49_sr2sc2,6,4,2,2,127.13796671919489,36.77714404451831,127.14118766723479,36.779735038715415,127.13957721939852,36.778439547475635,0,0,0,0.0,5460.427419354839,12.0,0.0,0.0,0.009630045742717277,0.0032100152475724258,0.007314129679519217,0.07314129679519217,0.07314129679519217
g49_sr2sc3,6,4,2,3,127.1411262742565,36.77719346988212,127.14434712578928,36.77978438476326,127.14273672620658,36.77848893318342,0,0,2,0.0,5460.427419354839,9146.0,4.0,0.0,7.339699863574351,3.7798999545247836,8.612631501956528,86.12631501956528,86.12631501956528
g49_sr2sc4,6,4,2,4,127.14428583701566,36.777242811393805,127.1475065920273,36.77983364695064,127.14589624070518,36.7785382350349,0,0,0,0.0,5460.427419354839,153.0,0.0,0.0,0.12278308321964529,0.04092769440654843,0.09325515341387002,0.9325515341387002,0.9325515341387002
g49_sr2sc5,6,4,2,5,127.14744540745936,36.777292069052734,127.15066606593577,36.7798828252769,127.14905576288133,36.77858745302946,0,0,0,0.0,5460.427419354839,322.0,0.0,0.0,0.25840622742958025,0.08613540914319341,0.19626247973376562,1.9626247973376563,1.9626247973376563
g49_sr2sc6,6,4,2,6,127.15060498557453,36.77734124285824,127.15382554750164,36.77993191974142,127.15221529272186,36.77863658716643,0,0,0,0.0,5460.427419354839,654.0,0.0,0.0,0.5248374929780916,0.1749458309926972,0.3986200675337973,3.9862006753379733,3.9862006753379733
g49_sr2sc7,6,4,2,7,127.1537645713481,36.77739033280971,127.15698503671189,36.77998093034355,127.15537483021374,36.77868563744518,0,0,0,0.0,5460.427419354839,42.0,0.0,0.0,0.03370516009951047,0.011235053366503489,0.025599453878317257,0.2559945387831726,0.2559945387831726
g49_sr2sc8,6,4,2,8,127.15692416476703,36.777439338906504,127.16014453355348,36.78002985708266,127.15853437534405,36.77873460386509,0,0,0,0.0,5460.427419354839,290.0,0.0,0.0,0.23272610544900088,0.0775753684830003,0.17675813392171444,1.7675813392171444,1.7675813392171444
g49_sr2sc9,6,4,2,9,127.16008376581829,36.777488261147965,127.16330403801332,36.7800786999581,127.16169392809964,36.7787834864255,0,0,0,0.0,5460.427419354839,1.0,0.0,0.0,0.0008025038118931064,0.0002675012706310355,0.0006095108066266014,0.0060951080662660145,0.0060951080662660145
g49_sr3sc0,6,4,3,0,127.13158591889345,36.77958649741545,127.13480717184387,36.78217765360157,127.13319657155552,36.78088208136394,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g49_sr3sc1,6,4,3,1,127.13474556273553,36.779636095040864,127.13796671919489,36.782227171920304,127.13635616715209,36.78093163933796,0,0,0,0.0,5460.427419354839,11.0,0.0,0.0,0.00882754193082417,0.00294251397694139,0.006704618872892615,0.06704618872892615,0.06704618872892615
g49_sr3sc2,6,4,3,2,127.13790521430225,36.77968560880773,127.1411262742565,36.782276606372136,127.13951577046626,36.78098111344927,0,0,0,0.0,5460.427419354839,117.0,0.0,0.0,0.09389294599149345,0.03129764866383115,0.07131276437531235,0.7131276437531235,0.7131276437531235
g49_sr3sc3,6,4,3,3,127.14106487358063,36.779735038715415,127.14428583701566,36.78232595695645,127.14267538148508,36.78103050369722,0,0,0,0.0,5460.427419354839,17.0,0.0,0.0,0.01364256480218281,0.004547521600727603,0.010361683712652224,0.10361683712652224,0.10361683712652224
g49_sr3sc4,6,4,3,4,127.14422454055754,36.77978438476326,127.14744540745936,36.78237522367257,127.14583500019542,36.78107981008117,0,0,0,0.0,5460.427419354839,7.0,0.0,0.0,0.005617526683251745,0.0018725088944172485,0.00426657564638621,0.04266575646386211,0.04266575646386211
g49_sr3sc5,6,4,3,5,127.14738421521999,36.77983364695064,127.15060498557453,36.78242440651988,127.14899462658423,36.78112903260046,0,0,0,0.0,5460.427419354839,43.0,0.0,0.0,0.03450766391140358,0.011502554637134526,0.02620896468494386,0.26208964684943864,0.26208964684943864
g49_sr3sc6,6,4,3,6,127.15054389755488,36.7798828252769,127.1537645713481,36.78247350549774,127.15215426063848,36.781178171254474,0,0,1,10369.532258064517,10369.532258064517,1097.0,2.0,0.551440474110528,0.8803466816467378,1.1439290519190886,2.6064815225513684,26.064815225513687,26.064815225513687
g49_sr3sc7,6,4,3,7,127.1537035875492,36.77993191974142,127.15692416476703,36.782522520605504,127.15531390234511,36.78122722604258,0,0,0,0.0,5460.427419354839,1061.0,0.0,0.0,0.851456544418586,0.2838188481395287,0.6466909658308242,6.466909658308242,6.466909658308242
g49_sr3sc8,6,4,3,8,127.15686328518987,36.77998093034355,127.16008376581829,36.78257145184254,127.15847355169107,36.781276196964114,0,0,0,33055.854838709674,33055.854838709674,183.0,0.0,3.099798451933536,0.14685819757643848,1.0822188831699915,2.4658727895812533,24.658727895812532,24.658727895812532
g49_sr3sc9,6,4,3,9,127.16002299046383,36.78002985708266,127.16324337448879,36.782620299208226,127.16163320866333,36.78132508401847,0,0,0,0.0,5460.427419354839,438.0,0.0,0.0,0.35149666960918063,0.11716555653639354,0.26696573330245144,2.6696573330245146,2.6696573330245146
g49_sr4sc0,6,4,4,0,127.13152419783262,36.782128051416606,127.13474556273553,36.784719210985074,127.13313490647415,36.783423637056835,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g49_sr4sc1,6,4,4,1,127.13468394590248,36.78217765360157,127.13790521430225,36.78476873385596,127.13629460629247,36.78347319958672,0,0,0,0.0,5460.427419354839,3.0,0.0,0.0,0.002407511435679319,0.0008025038118931064,0.0018285324198798042,0.018285324198798043,0.018285324198798043
g49_sr4sc2,6,4,4,2,127.13784370169802,36.782227171920304,127.14106487358063,36.78481817285225,127.13945431382945,36.78352267824618,0,0,0,0.0,5460.427419354839,1.0,0.0,0.0,0.0008025038118931064,0.0002675012706310355,0.0006095108066266014,0.0060951080662660145,0.0060951080662660145
g49_sr4sc3,6,4,4,3,127.14100346520617,36.782276606372136,127.14422454055754,36.784867527973304,127.142614029072,36.783572073034584,0,0,0,0.0,5460.427419354839,7.0,0.0,0.0,0.005617526683251745,0.0018725088944172485,0.00426657564638621,0.04266575646386211,0.04266575646386211
g49_sr4sc4,6,4,4,4,127.14416323641389,36.78232595695645,127.14738421521999,36.78491679921847,127.14577375200716,36.78362138395128,0,0,0,12100.225806451614,12100.225806451614,19.0,0.0,0.7458495369068855,0.015247572425969023,0.2536990364442848,0.578061943327484,5.78061943327484,5.78061943327484
g49_sr4sc5,6,4,4,5,127.14732301530815,36.78237522367257,127.15054389755488,36.78496598658712,127.14893348262173,36.78367061099562,0,0,0,0.0,5460.427419354839,8.0,0.0,0.0,0.0064200304951448515,0.002140010165048284,0.004876086453012811,0.048760864530128116,0.048760864530128116
g49_sr4sc6,6,4,4,6,127.15048280187585,36.78242440651988,127.1537035875492,36.78501509007862,127.15209322090277,36.78371975416698,0,0,0,0.0,5460.427419354839,1946.0,0.0,0.0,1.5616724179439851,0.520557472647995,1.1861080296953663,11.861080296953663,11.861080296953663
g49_sr4sc7,6,4,4,7,127.15364259610394,36.78247350549774,127.15686328518987,36.78506410969233,127.15525296683715,36.78376881346472,0,2,2,0.0,5460.427419354839,6706.0,4.0,0.0,5.381590562555171,3.127196854185057,7.125425133787621,71.25425133787621,71.25425133787621
g49_sr4sc8,6,4,4,8,127.1568023979794,36.782522520605504,127.16002299046383,36.78511304542758,127.15841272041189,36.783817788888186,0,0,0,0.0,5460.427419354839,422.0,0.0,0.0,0.3386566086188909,0.11288553620629697,0.2572135603964258,2.572135603964258,2.572135603964258
g49_sr4sc9,6,4,4,9,127.15996220748914,36.78257145184254,127.16318270335806,36.78516189728378,127.16157248161387,36.78386668043676,0,0,0,0.0,5460.427419354839,2659.0,0.0,0.0,2.13385763582377,0.7112858786079234,1.6206892348201332,16.206892348201333,16.206892348201333
g49_sr5sc0,6,4,5,0,127.13146246903308,36.78466960424025,127.13468394590248,36.787260767191356,127.13307323366112,36.785965191572366,0,0,0,0.0,5460.427419354839,265.0,0.0,0.0,0.2126635101516732,0.0708878367172244,0.16152036375604936,1.6152036375604937,1.6152036375604937
g49_sr5sc1,6,4,5,1,127.13462232134377,36.784719210985074,127.13784370169802,36.78731029461469,127.13623303771425,36.7860147586584,0,0,0,0.0,5460.427419354839,1.0,0.0,0.0,0.0008025038118931064,0.0002675012706310355,0.0006095108066266014,0.0060951080662660145,0.0060951080662660145
g49_sr5sc2,6,4,5,2,127.13778218138114,36.78476873385596,127.14100346520617,36.78735973815572,127.13939284948701,36.78606424186631,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g49_sr5sc3,6,4,5,3,127.14094204913215,36.78481817285225,127.14416323641389,36.78740909781382,127.14255266896643,36.78611364119547,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g49_sr5sc4,6,4,5,4,127.14410192458375,36.784867527973304,127.14732301530815,36.78745837358833,127.14571249613932,36.7861629566452,0,0,0,0.0,5460.427419354839,221.0,0.0,0.0,0.17735334242837653,0.05911778080945884,0.1347018882644789,1.347018882644789,1.347018882644789
g49_sr5sc5,6,4,5,5,127.14726180772284,36.78491679921847,127.15048280187585,36.78750756547861,127.1488723309928,36.78621218821488,0,0,0,0.0,5460.427419354839,91.0,0.0,0.0,0.07302784688227269,0.024342615627424232,0.05546548340302074,0.5546548340302074,0.5546548340302074
g49_sr5sc6,6,4,5,6,127.15042169853639,36.78496598658712,127.15364259610394,36.78755667348405,127.15203217351363,36.78626133590388,0,0,1,0.0,5460.427419354839,23.0,2.0,0.0,0.01845758767354145,0.6728191958911806,1.5330415808272282,15.330415808272281,15.330415808272281
g49_sr5sc7,6,4,5,7,127.15358159701132,36.78501509007862,127.1568023979794,36.787605697603965,127.15519202368885,36.78631039971155,0,0,5,0.0,5460.427419354839,1997.0,10.0,0.0,1.6026001123505336,3.867533370783511,8.812307242207403,88.12307242207403,88.12307242207403
g49_sr5sc8,6,4,5,8,127.15674150313464,36.78506410969233,127.15996220748914,36.78765463783775,127.15835188150538,36.78635937963724,1,1,2,0.0,5460.427419354839,2300.0,4.0,0.0,1.845758767354145,1.948586255784715,4.439920519790816,44.39920519790815,44.39920519790815
g49_sr5sc9,6,4,5,9,127.1599014168932,36.78511304542758,127.16312202462012,36.78770349418477,127.16151174695018,36.78640827568034,0,0,0,0.0,5460.427419354839,182.0,0.0,0.0,0.14605569376454539,0.048685231254848464,0.11093096680604148,1.1093096680604149,1.1093096680604149
g49_sr6sc0,6,4,6,0,127.13140073249377,36.78721115588636,127.13462232134377,36.789802322220346,127.13301155311532,36.788506744910485,0,0,0,0.0,5460.427419354839,103.0,0.0,0.0,0.08265789262498996,0.027552630874996653,0.06277961308253995,0.6277961308253994,0.6277961308253994
g49_sr6sc1,6,4,6,1,127.13456068905839,36.787260767191356,127.13778218138114,36.78985185419643,127.13617146141635,36.78855631655297,0,0,0,0.0,5460.427419354839,375.0,0.0,0.0,0.3009389294599149,0.1003129764866383,0.2285665524849755,2.285665524849755,2.285665524849755
g49_sr6sc2,6,4,6,2,127.13772065335066,36.78731029461469,127.14094204913215,36.7899013022825,127.13933137743803,36.78860580430963,0,0,1,0.0,5460.427419354839,22.0,2.0,0.0,0.01765508386164834,0.6725516946205494,1.5324320700206013,15.324320700206014,15.324320700206014
g49_sr6sc3,6,4,6,3,127.14088062535758,36.78735973815572,127.14410192458375,36.78995066647794,127.14249130116731,36.78865520817983,0,0,0,0.0,5460.427419354839,1.0,0.0,0.0,0.0008025038118931064,0.0002675012706310355,0.0006095108066266014,0.0060951080662660145,0.0060951080662660145
g49_sr6sc4,6,4,6,4,127.14404060506608,36.78740909781382,127.14726180772284,36.78999994678208,127.14565123259112,36.78870452816291,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g49_sr6sc5,6,4,6,5,127.14720059246307,36.78745837358833,127.15042169853639,36.7900491431943,127.1488111716964,36.788753764258225,0,0,0,0.0,5460.427419354839,63.0,0.0,0.0,0.05055774014926571,0.016852580049755237,0.03839918081747589,0.3839918081747589,0.3839918081747589
g49_sr6sc6,6,4,6,6,127.15036058753552,36.78750756547861,127.15358159701132,36.790098255713936,127.15197111847012,36.78880291646515,0,0,0,0.0,5460.427419354839,3.0,0.0,0.0,0.002407511435679319,0.0008025038118931064,0.0018285324198798042,0.018285324198798043,0.018285324198798043
g49_sr6sc7,6,4,6,7,127.15352059027039,36.78755667348405,127.15674150313464,36.79014728434039,127.15513107289924,36.788851984783044,0,0,0,0.0,5460.427419354839,100.0,0.0,0.0,0.08025038118931065,0.02675012706310355,0.06095108066266014,0.6095108066266014,0.6095108066266014
g49_sr6sc8,6,4,6,8,127.15668060065458,36.787605697603965,127.1599014168932,36.79019622907298,127.15829103497066,36.78890096921126,0,0,0,0.0,5460.427419354839,355.0,0.0,0.0,0.28488885322205276,0.09496295107401759,0.2163763363524435,2.163763363524435,2.163763363524435
g49_sr6sc9,6,4,6,9,127.15984061867503,36.78765463783775,127.16306133827402,36.7902450899111,127.16145100467128,36.78894986974917,0,0,0,0.0,5460.427419354839,2.0,0.0,0.0,0.0016050076237862129,0.000535002541262071,0.0012190216132532028,0.012190216132532029,0.012190216132532029
g49_sr7sc0,6,4,7,0,127.13133898821374,36.7897527063549,127.13456068905839,36.792343876072024,127.13294986483588,36.79104829707115,0,0,0,0.0,5460.427419354839,737.0,0.0,0.0,0.5914453093652194,0.19714843645507316,0.4492094644838053,4.492094644838053,4.492094644838053
g49_sr7sc1,6,4,7,1,127.1344990490453,36.789802322220346,127.13772065335066,36.79239341260116,127.1361098773978,36.7910978732704,0,0,0,0.0,5460.427419354839,130.0,0.0,0.0,0.10432549554610383,0.03477516518203461,0.07923640486145818,0.7923640486145819,0.7923640486145819
g49_sr7sc2,6,4,7,2,127.13765911760555,36.78985185419643,127.14088062535758,36.792442865232566,127.13926989768139,36.79114736557611,0,0,0,0.0,5460.427419354839,399.0,0.0,0.0,0.32019902094534947,0.10673300698178316,0.24319481184401398,2.4319481184401397,2.4319481184401397
g49_sr7sc3,6,4,7,3,127.14081919388144,36.7899013022825,127.14404060506608,36.79249223396564,127.14242992567364,36.791196773987636,0,0,0,0.0,5460.427419354839,5.0,0.0,0.0,0.004012519059465532,0.0013375063531551774,0.0030475540331330073,0.030475540331330073,0.030475540331330073
g49_sr7sc4,6,4,7,4,127.14397927785988,36.78995066647794,127.14720059246307,36.7925415187997,127.14558996136137,36.791246098504345,0,0,0,0.0,5460.427419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g49_sr7sc5,6,4,7,5,127.14713936952785,36.78999994678208,127.15036058753552,36.792590719734136,127.14875000473158,36.79129533912558,0,0,1,0.0,5460.427419354839,225.0,2.0,0.0,0.18056335767594894,0.7268544525586497,1.6561627637658014,16.561627637658017,16.561627637658017
